bez,lor_ab_2021,umonat,ustunde,uwochentag,ukategorie,uart,utyp1,ulichtverh,istrad,istpkw,istfuss,istkrad,istgkfz,istsonstige,ustrzustand,xgcswgs84,ygcswgs84,all_acc,perc_bike_acc,rushhours
2,2500834.0,9,13,5,2,2,6,0,1,0,0,0,1,0,0,13.45149083,52.50954047,2,0.5,12 to 16
3,3601142.0,11,12,2,2,5,3,0,0,1,0,1,0,0,0,13.41197129,52.54110574,2,0.0,12 to 16
1,1300836.0,6,13,1,3,0,7,0,1,0,0,0,0,0,0,13.36873395,52.54107316,1,1.0,12 to 16
3,3200206.0,4,14,4,3,0,6,0,0,0,0,1,0,1,0,13.40388787,52.58095031,2,0.0,12 to 16
2,2500729.0,9,17,4,3,6,7,0,0,1,1,0,0,0,1,13.47438881,52.5136655,2,0.0,16 to 20
6,6300527.0,7,16,5,3,5,2,0,1,1,0,0,0,0,0,13.26347876,52.43507264,2,0.5,16 to 20
9,9100203.0,4,12,4,2,6,4,0,0,1,1,0,0,0,0,13.48310444,52.47453537,2,0.0,12 to 16
12,12100101.0,10,17,5,3,5,2,0,1,1,0,0,0,0,1,13.3650165,52.56051202,2,0.5,16 to 20
3,3500934.0,12,18,2,3,1,5,2,0,1,0,0,0,0,1,13.42993228,52.55388392,1,0.0,16 to 20
11,11100101.0,8,14,5,3,5,3,0,1,1,0,0,0,0,0,13.48337084,52.57674715,2,0.5,12 to 16
2,2500727.0,7,18,3,3,4,6,0,1,0,0,0,0,0,0,13.45371394,52.51878762,1,1.0,16 to 20
10,10400837.0,5,1,7,2,0,1,2,1,0,0,0,0,0,0,13.58155435,52.5051909,1,1.0,00 to 04
1,1100102.0,10,11,3,3,5,2,0,1,1,0,0,0,0,0,13.37163915,52.51948058,2,0.5,08 to 12
3,3601142.0,4,7,4,3,2,2,0,1,1,0,0,0,0,0,13.41232436,52.5411205,2,0.5,04 to 08
4,4300414.0,9,10,1,2,5,7,0,1,1,0,0,0,0,0,13.29587666,52.51078804,2,0.5,08 to 12
4,4200206.0,11,15,2,2,1,5,0,1,1,0,0,0,0,0,13.25658277,52.50841475,2,0.5,12 to 16
9,9100203.0,5,9,6,3,5,3,0,1,1,0,0,0,0,0,13.47944076,52.48450025,2,0.5,08 to 12
1,1100206.0,8,16,5,3,3,6,0,1,1,0,0,0,0,0,13.38158082,52.51668117,2,0.5,16 to 20
4,4200310.0,6,11,7,3,2,6,0,0,1,0,0,0,0,0,13.26290731,52.50878865,1,0.0,08 to 12
11,11300724.0,4,21,3,3,5,3,1,1,1,0,0,0,0,0,13.48810065,52.5124305,2,0.5,20 to 24
4,4400830.0,10,23,6,3,2,6,2,0,1,0,0,0,0,0,13.30114551,52.48707993,1,0.0,20 to 24
7,7601236.0,12,8,4,3,5,3,0,1,1,0,0,0,0,0,13.36591227,52.41668328,2,0.5,08 to 12
7,7601442.0,8,16,2,3,5,3,0,1,1,0,0,0,0,0,13.4063202,52.40473038,2,0.5,16 to 20
2,2500728.0,6,10,3,3,1,7,0,1,1,0,0,0,0,0,13.46054868,52.5150693,2,0.5,08 to 12
1,1100310.0,4,16,3,3,2,6,0,0,1,0,0,0,0,0,13.40911803,52.51715359,1,0.0,16 to 20
4,4200311.0,10,14,5,3,3,6,0,0,1,0,0,1,0,0,13.28066221,52.50181617,2,0.0,12 to 16
1,1100102.0,4,9,3,3,5,3,0,0,1,0,0,0,0,0,13.37201659,52.5051321,1,0.0,08 to 12
12,12100101.0,9,17,2,3,5,3,0,1,1,0,0,0,0,0,13.36476748,52.5618615,2,0.5,16 to 20
3,3400724.0,11,12,1,3,2,6,0,0,1,0,0,0,0,0,13.43111307,52.58290693,1,0.0,12 to 16
7,7300619.0,9,16,6,3,3,6,0,0,1,0,1,0,1,0,13.35515444,52.47726727,3,0.0,16 to 20
4,4501148.0,4,19,3,3,3,6,0,0,1,0,0,1,0,0,13.31717086,52.4784286,2,0.0,16 to 20
2,2200209.0,5,10,5,3,3,6,0,0,1,0,0,0,0,0,13.38706153,52.49196288,1,0.0,08 to 12
7,7200410.0,8,1,7,3,1,5,2,1,1,0,0,0,0,0,13.35400391,52.48488774,2,0.5,00 to 04
9,9100305.0,7,23,3,3,5,3,2,1,1,0,0,0,0,0,13.49318558,52.46776151,2,0.5,20 to 24
4,4200311.0,6,14,3,3,3,6,0,0,1,0,0,0,0,0,13.28103777,52.50324646,1,0.0,12 to 16
7,7501133.0,4,13,2,2,3,6,0,0,1,0,1,0,0,0,13.37965629,52.43683161,2,0.0,12 to 16
1,1100104.0,9,12,7,3,2,6,0,0,0,0,1,0,1,1,13.36462098,52.50184626,2,0.0,12 to 16
2,2400625.0,12,7,2,3,5,2,1,1,1,0,0,0,0,1,13.4480592,52.50424029,2,0.5,04 to 08
7,7400720.0,6,15,4,2,5,2,0,1,1,0,0,0,0,0,13.38577648,52.48066991,2,0.5,12 to 16
10,10400837.0,4,18,2,3,2,6,0,1,1,0,0,0,0,0,13.59122779,52.50508568,2,0.5,16 to 20
2,2400522.0,11,18,1,3,5,3,2,1,0,0,0,0,1,0,13.44624057,52.51651575,2,0.5,16 to 20
2,2500727.0,9,21,7,3,2,6,2,0,1,0,0,0,0,0,13.45344077,52.51678201,1,0.0,20 to 24
7,7400822.0,7,13,6,3,2,6,0,0,1,0,0,0,0,0,13.36587252,52.47278082,1,0.0,12 to 16
3,3601449.0,4,23,1,3,5,2,2,0,1,0,0,0,0,0,13.44490001,52.54548562,1,0.0,20 to 24
6,6100101.0,10,13,3,3,5,2,0,0,1,0,0,0,0,0,13.31433531,52.45309167,1,0.0,12 to 16
1,1100206.0,8,18,2,3,6,4,0,1,0,1,0,0,0,0,13.39391319,52.51738622,2,0.5,16 to 20
1,1100310.0,7,5,1,3,0,1,1,0,0,0,0,0,1,0,13.40628797,52.52065584,1,0.0,04 to 08
2,2500728.0,6,16,4,3,5,2,0,1,1,0,0,0,0,0,13.46734993,52.51437749,2,0.5,16 to 20
4,4400727.0,11,5,2,3,0,1,2,0,0,0,1,0,0,1,13.29107791,52.49361636,1,0.0,04 to 08
2,2500727.0,4,15,1,3,5,2,0,0,1,0,1,0,0,0,13.4602211,52.51524574,2,0.0,12 to 16
1,1100205.0,9,3,4,3,0,1,2,1,0,0,0,0,0,0,13.38053423,52.50977323,1,1.0,00 to 04
4,4400726.0,11,14,7,3,2,6,0,0,1,0,0,0,0,0,13.28272554,52.4975865,1,0.0,12 to 16
1,1300836.0,6,20,5,2,3,6,0,1,0,0,0,0,0,0,13.36950152,52.54061461,1,1.0,20 to 24
9,9100101.0,4,14,1,3,4,6,0,1,1,0,0,0,0,0,13.4776735,52.48645195,2,0.5,12 to 16
2,2400625.0,8,18,2,2,8,1,0,1,0,0,1,0,0,0,13.44862254,52.5050662,2,0.5,16 to 20
7,7300619.0,7,16,4,2,2,6,0,0,1,0,0,0,0,0,13.3591579,52.47413376,1,0.0,16 to 20
3,3200205.0,4,18,1,2,5,2,0,1,1,0,0,0,0,0,13.40251882,52.59221462,2,0.5,16 to 20
6,6100208.0,10,15,4,3,2,6,0,0,1,0,0,0,0,0,13.32560134,52.45854821,1,0.0,12 to 16
12,12200412.0,12,19,3,3,2,6,1,0,1,0,0,0,1,1,13.29653196,52.57854009,2,0.0,16 to 20
4,4300622.0,8,17,4,3,0,5,0,0,1,0,1,0,0,0,13.32448685,52.51270726,2,0.0,16 to 20
2,2500727.0,7,1,2,3,0,1,2,1,0,0,0,0,0,0,13.45250799,52.51850647,1,1.0,00 to 04
4,4300622.0,5,21,5,3,5,2,2,0,1,0,0,0,1,0,13.32293018,52.5124425,2,0.0,20 to 24
2,2500729.0,10,9,2,3,2,6,0,0,1,0,0,0,0,1,13.46778829,52.51448606,1,0.0,08 to 12
5,5200528.0,4,13,1,3,7,7,0,0,1,0,0,0,0,0,13.15881615,52.50229296,1,0.0,12 to 16
6,6300527.0,9,16,6,3,5,2,0,1,0,0,0,0,1,0,13.28134383,52.44153857,2,0.5,16 to 20
9,9100101.0,11,6,4,3,5,2,1,1,1,0,0,0,0,1,13.45770576,52.4917118,2,0.5,04 to 08
6,6300526.0,5,14,5,3,6,4,0,0,1,1,0,0,0,0,13.26020684,52.43518383,2,0.0,12 to 16
7,7601341.0,8,14,3,3,0,6,0,0,1,0,1,0,0,0,13.35880551,52.40848492,2,0.0,12 to 16
3,3601141.0,6,8,5,3,2,6,0,0,1,0,0,1,0,1,13.41404184,52.5504052,2,0.0,08 to 12
12,12200411.0,5,18,5,3,2,6,0,0,1,0,0,0,0,0,13.31672631,52.56356798,1,0.0,16 to 20
11,11300722.0,4,18,7,2,5,2,0,1,1,0,0,0,0,0,13.48425738,52.51281844,2,0.5,16 to 20
4,4200311.0,10,17,5,2,0,1,0,0,0,0,1,0,0,0,13.2773456,52.5019975,1,0.0,16 to 20
4,4200310.0,12,14,2,3,3,6,0,0,1,0,0,0,1,0,13.26349438,52.50882524,2,0.0,12 to 16
12,12100204.0,8,17,5,3,5,2,0,1,1,0,0,0,0,0,13.36441297,52.56374521,2,0.5,16 to 20
7,7400720.0,6,17,2,3,3,1,0,1,1,0,0,0,0,1,13.38576841,52.48031053,2,0.5,16 to 20
2,2500726.0,4,19,7,3,0,1,0,1,0,0,0,0,0,0,13.45239512,52.51913448,1,1.0,16 to 20
3,3601142.0,10,23,2,3,1,5,2,1,0,0,1,0,0,1,13.41296765,52.5454471,2,0.5,20 to 24
2,2500726.0,4,19,7,3,5,7,0,0,1,0,0,0,1,0,13.45286307,52.51911761,2,0.0,16 to 20
3,3400721.0,11,18,6,3,3,6,2,0,1,0,0,0,0,0,13.40291995,52.56932574,1,0.0,16 to 20
4,4300415.0,9,15,5,3,2,6,0,0,1,0,0,0,0,0,13.28420673,52.50804871,1,0.0,12 to 16
9,9100407.0,4,17,7,2,2,6,0,0,1,0,0,0,0,0,13.4954539,52.43487933,1,0.0,16 to 20
12,12100205.0,5,14,5,3,5,2,0,1,1,0,0,0,0,0,13.34661417,52.5793719,2,0.5,12 to 16
12,12200310.0,8,22,5,3,0,1,2,0,0,0,1,0,0,0,13.31026786,52.56534157,1,0.0,20 to 24
11,11300724.0,7,17,7,3,2,6,0,0,1,0,0,0,0,0,13.48471754,52.51277287,1,0.0,16 to 20
9,9200613.0,6,13,7,3,4,6,0,1,0,0,0,0,0,0,13.49858878,52.46403488,1,1.0,12 to 16
2,2500727.0,5,7,5,3,5,2,0,1,0,0,0,1,0,0,13.45421973,52.51582966,2,0.5,04 to 08
2,2400522.0,8,19,4,3,5,3,1,1,1,0,0,0,0,1,13.44892339,52.51624478,2,0.5,16 to 20
6,6300527.0,6,12,6,3,5,3,0,0,1,0,0,0,0,0,13.28128562,52.44152039,1,0.0,12 to 16
3,3200206.0,4,14,6,2,1,5,0,1,1,0,0,0,0,0,13.40288736,52.58077322,2,0.5,12 to 16
2,2200209.0,10,13,6,3,0,7,0,1,1,0,0,0,0,0,13.38703773,52.49190901,2,0.5,12 to 16
4,4100101.0,12,15,3,3,2,6,0,0,1,0,0,0,0,0,13.28827783,52.53262331,1,0.0,12 to 16
6,6300629.0,8,0,1,2,0,1,2,1,0,0,0,0,0,0,13.30509893,52.44979968,1,1.0,00 to 04
12,12400723.0,6,10,2,3,5,2,0,1,1,0,0,0,0,0,13.31131723,52.62763112,2,0.5,08 to 12
1,1200624.0,4,21,6,3,3,6,2,0,1,0,0,0,0,0,13.3651072,52.53371796,1,0.0,20 to 24
3,3601141.0,10,9,4,3,0,7,0,1,0,0,0,0,1,1,13.41413236,52.55088414,2,0.5,08 to 12
1,1100102.0,4,18,6,3,2,6,0,0,1,0,0,0,0,0,13.36853129,52.50661824,1,0.0,16 to 20
3,3601141.0,9,20,1,3,0,6,2,0,1,0,1,0,0,0,13.41399298,52.55011698,2,0.0,20 to 24
7,7601442.0,11,10,6,3,0,7,0,0,1,0,0,0,0,0,13.39950108,52.41779567,1,0.0,08 to 12
6,6300524.0,9,15,6,3,2,3,0,1,1,0,0,0,0,0,13.23572881,52.43238801,2,0.5,12 to 16
1,1300836.0,4,19,5,3,2,3,0,0,1,0,0,0,0,0,13.36977732,52.54199003,1,0.0,16 to 20
2,2500727.0,5,15,4,3,5,2,0,1,1,0,0,0,0,0,13.46001098,52.51512284,2,0.5,12 to 16
7,7400824.0,8,8,6,3,5,2,0,1,1,0,0,0,0,0,13.38574131,52.46948207,2,0.5,08 to 12
3,3701660.0,7,16,3,3,0,1,0,0,0,0,1,0,0,0,13.42950534,52.53293574,1,0.0,16 to 20
12,12400723.0,6,3,1,3,6,7,2,1,0,1,0,0,0,0,13.3131211,52.62162125,2,0.5,00 to 04
7,7400927.0,4,14,5,3,0,6,0,0,0,0,1,0,1,0,13.4023763,52.46440113,2,0.0,12 to 16
12,12500928.0,9,11,6,3,0,1,0,0,0,0,1,0,0,1,13.31905507,52.61071135,1,0.0,08 to 12
2,2100101.0,12,18,1,3,0,1,2,0,0,0,1,0,0,1,13.38050565,52.49925198,1,0.0,16 to 20
4,4200311.0,6,14,4,3,2,6,0,0,1,0,0,0,0,0,13.28424382,52.50947282,1,0.0,12 to 16
12,12100204.0,4,10,5,2,5,2,0,1,1,0,0,0,0,0,13.36333529,52.56550027,2,0.5,08 to 12
7,7200308.0,11,8,5,3,5,2,0,1,1,0,0,0,0,0,13.34856039,52.48186026,2,0.5,08 to 12
4,4100101.0,9,14,7,3,2,6,0,0,1,0,0,0,0,0,13.29245416,52.53495182,1,0.0,12 to 16
4,4200308.0,7,14,5,3,2,6,0,0,1,0,0,0,1,0,13.28153415,52.52204971,2,0.0,12 to 16
2,2500728.0,4,8,5,3,5,2,0,1,1,0,0,0,0,0,13.46601288,52.51452041,2,0.5,08 to 12
4,4100101.0,10,21,7,2,0,1,2,0,0,0,1,0,0,0,13.30042759,52.54754364,1,0.0,20 to 24
7,7501133.0,8,11,2,2,0,6,0,1,0,0,0,0,1,0,13.39097603,52.43217681,2,0.5,08 to 12
7,7200308.0,7,14,6,3,0,4,0,0,0,1,0,0,1,0,13.34857785,52.48187286,2,0.0,12 to 16
7,7501030.0,6,11,3,3,5,3,0,0,1,0,0,0,0,0,13.3845856,52.4526368,1,0.0,08 to 12
7,7100206.0,10,15,7,3,6,7,0,0,0,1,0,0,1,1,13.36066758,52.49082948,2,0.0,12 to 16
7,7200308.0,4,22,4,3,3,6,2,0,1,0,0,0,1,0,13.35078483,52.48084033,2,0.0,20 to 24
3,3601142.0,9,13,3,3,4,6,0,1,0,0,0,0,1,0,13.41282271,52.54616619,2,0.5,12 to 16
9,9100202.0,11,16,6,3,5,3,2,1,1,0,0,0,0,0,13.46719457,52.48525271,2,0.5,16 to 20
11,11100101.0,6,7,5,3,5,7,0,0,1,0,1,0,0,0,13.48299705,52.57441929,2,0.0,04 to 08
3,3300517.0,4,18,4,2,3,6,0,0,1,0,1,0,0,0,13.47639728,52.56810347,2,0.0,16 to 20
10,10100311.0,8,13,2,3,3,6,0,0,1,0,0,0,0,0,13.54500683,52.51501105,1,0.0,12 to 16
4,4400726.0,7,7,4,3,3,6,0,0,1,0,0,1,0,0,13.28538331,52.4948027,2,0.0,04 to 08
7,7601544.0,6,18,3,3,6,7,0,1,0,1,0,0,0,0,13.40687955,52.39307919,2,0.5,16 to 20
3,3701657.0,4,10,4,3,5,2,0,0,1,0,0,0,1,0,13.42422234,52.53929135,2,0.0,08 to 12
9,9200613.0,10,16,2,3,2,6,0,0,1,0,0,0,1,1,13.50615373,52.458949,2,0.0,16 to 20
6,6400735.0,12,8,2,3,1,5,0,1,0,0,0,1,0,1,13.13490246,52.416583,2,0.5,08 to 12
1,1100310.0,8,9,4,2,5,3,0,1,0,0,0,0,0,0,13.40327432,52.5191375,1,1.0,08 to 12
3,3601347.0,7,8,1,2,0,7,0,1,0,0,0,0,0,0,13.41673288,52.54045533,1,1.0,08 to 12
3,3601142.0,5,10,4,3,5,3,0,1,0,0,0,0,1,0,13.41232082,52.54107614,2,0.5,08 to 12
7,7501133.0,10,5,2,3,5,2,2,0,1,0,1,0,0,0,13.38508144,52.43981258,2,0.0,04 to 08
4,4300622.0,4,16,4,3,5,2,0,0,1,0,1,0,0,0,13.32296455,52.51242424,2,0.0,16 to 20
1,1100207.0,9,8,5,3,5,2,0,1,1,0,0,0,0,0,13.40156061,52.51144258,2,0.5,08 to 12
7,7501030.0,11,14,3,3,5,2,0,0,1,0,0,0,0,0,13.38437674,52.45264707,1,0.0,12 to 16
3,3601348.0,5,14,4,3,5,2,0,0,1,0,0,0,1,0,13.42178414,52.5396644,2,0.0,12 to 16
10,10300733.0,8,19,3,2,2,6,0,0,1,0,1,0,0,0,13.56099283,52.5086419,2,0.0,16 to 20
10,10100208.0,6,13,5,3,2,6,0,0,1,0,0,0,0,0,13.54849132,52.55114859,1,0.0,12 to 16
6,6400737.0,5,16,5,3,1,5,0,0,1,0,0,0,0,0,13.1878422,52.41921014,1,0.0,16 to 20
7,7200308.0,4,11,3,2,6,2,0,0,0,1,0,0,1,0,13.35211733,52.48026289,2,0.0,08 to 12
1,1100102.0,9,15,4,3,2,6,0,0,1,0,0,0,0,0,13.3693372,52.51567949,1,0.0,12 to 16
6,6400737.0,12,10,7,3,5,3,0,0,1,0,0,0,0,0,13.20983761,52.42607022,1,0.0,08 to 12
4,4200311.0,8,14,5,3,2,6,0,0,1,0,0,0,0,0,13.28431181,52.51636738,1,0.0,12 to 16
1,1100102.0,6,13,1,3,0,2,0,0,1,0,1,0,0,1,13.36979314,52.51582761,2,0.0,12 to 16
1,1300836.0,10,21,1,3,6,2,2,0,1,1,0,0,0,1,13.36991809,52.54182771,2,0.0,20 to 24
4,4200308.0,4,11,3,2,3,6,0,0,1,0,0,1,0,0,13.28267563,52.5285488,2,0.0,08 to 12
7,7400825.0,11,11,4,3,2,6,0,0,1,0,0,0,0,0,13.38392301,52.45524437,1,0.0,08 to 12
2,2500727.0,9,20,3,3,0,1,2,1,0,0,0,0,0,0,13.45421308,52.51585733,1,1.0,20 to 24
1,1100310.0,4,7,3,3,2,6,0,0,1,0,1,0,0,0,13.4093978,52.51692973,2,0.0,04 to 08
11,11300722.0,10,9,6,3,5,2,0,1,1,0,0,0,0,0,13.47741242,52.5135167,2,0.5,08 to 12
1,1300836.0,8,17,4,3,0,7,0,0,1,0,0,0,0,0,13.36900992,52.5409083,1,0.0,16 to 20
2,2500728.0,7,8,5,3,6,4,0,1,0,1,0,0,0,0,13.46737556,52.514527029999996,2,0.5,08 to 12
1,1100104.0,6,15,6,3,5,2,0,0,1,0,1,0,0,0,13.36433752,52.50151857,2,0.0,12 to 16
10,10300733.0,4,7,3,3,3,6,0,0,1,0,0,1,0,0,13.54912041,52.50936755,2,0.0,04 to 08
9,9100101.0,9,19,5,3,2,6,2,0,1,0,0,0,0,0,13.4584948,52.4921875,1,0.0,16 to 20
7,7400824.0,12,6,4,3,2,6,2,0,1,0,0,0,0,1,13.38576647,52.47013771,1,0.0,04 to 08
1,1300836.0,6,14,3,3,2,6,0,0,1,0,0,0,0,0,13.36988176,52.53962508,1,0.0,12 to 16
3,3100101.0,4,22,3,3,7,7,2,0,0,0,1,0,0,0,13.44723418,52.61239422,1,0.0,20 to 24
1,1100310.0,9,20,6,3,5,3,1,0,1,0,0,0,1,0,13.40452841,52.51998819,2,0.0,20 to 24
12,12100103.0,7,19,1,3,0,1,0,0,1,0,0,0,0,1,13.3593792,52.57302394,1,0.0,16 to 20
4,4200206.0,4,14,3,3,2,6,0,0,1,0,0,0,1,0,13.25130682,52.50808982,2,0.0,12 to 16
12,12500824.0,10,9,6,3,2,6,0,0,1,0,0,0,0,0,13.2863425,52.59349486,1,0.0,08 to 12
4,4400726.0,12,14,4,3,2,6,0,0,1,0,0,0,1,0,13.28394504,52.496296,2,0.0,12 to 16
3,3601347.0,5,12,3,2,3,6,0,1,1,0,0,0,0,1,13.4171928,52.54018538,2,0.5,12 to 16
3,3701659.0,8,19,1,3,5,2,0,1,1,0,0,0,0,0,13.42357729,52.52820858,2,0.5,16 to 20
12,12500930.0,7,15,5,3,6,4,0,0,1,1,0,0,0,1,13.34148242,52.58606131,2,0.0,12 to 16
7,7501133.0,6,13,2,3,2,6,0,0,1,0,0,0,0,0,13.38774267,52.43877174,1,0.0,12 to 16
6,6300527.0,10,14,4,3,2,6,0,0,1,0,0,0,0,0,13.2775146,52.44015384,1,0.0,12 to 16
4,4300414.0,4,13,1,3,5,2,0,1,1,0,0,0,0,0,13.28927752,52.5105605,2,0.5,12 to 16
6,6300629.0,9,17,2,3,3,6,0,0,1,0,1,0,0,0,13.28489245,52.44262935,2,0.0,16 to 20
5,5200634.0,11,18,3,3,2,6,2,0,1,0,0,0,1,0,13.20029473,52.51236113,2,0.0,16 to 20
3,3601348.0,4,16,1,3,0,6,0,0,1,0,1,0,0,0,13.42110704,52.53957202,2,0.0,16 to 20
10,10100311.0,9,6,5,3,2,6,0,0,1,0,0,0,0,0,13.54058463,52.50998554,1,0.0,04 to 08
7,7400824.0,12,20,6,3,3,6,2,0,1,0,0,1,0,0,13.3783977,52.47007231,2,0.0,20 to 24
7,7601236.0,6,17,3,3,5,2,0,1,0,0,0,1,0,0,13.3619437,52.41361158,2,0.5,16 to 20
4,4200206.0,4,14,1,3,2,6,0,0,1,0,0,0,0,0,13.24273997,52.50755724,1,0.0,12 to 16
7,7200410.0,9,15,6,2,1,5,0,0,1,0,1,0,0,0,13.35538408,52.48559851,2,0.0,12 to 16
6,6400737.0,7,11,3,3,1,5,0,0,1,0,0,0,0,0,13.21255787,52.42682716,1,0.0,08 to 12
7,7400824.0,4,22,7,3,6,2,2,0,1,1,0,0,0,0,13.38551455,52.47010089,2,0.0,20 to 24
4,4200311.0,10,16,6,3,2,6,0,0,1,0,0,0,0,0,13.28512231,52.51416072,1,0.0,16 to 20
2,2100101.0,8,18,1,3,3,6,0,1,1,0,0,0,0,0,13.38913618,52.49806467,2,0.5,16 to 20
12,12100103.0,7,11,6,3,2,1,0,1,1,0,0,0,0,1,13.36161187,52.56915016,2,0.5,08 to 12
6,6400735.0,6,12,3,3,5,7,0,1,1,0,0,0,0,0,13.17720506,52.41937446,2,0.5,12 to 16
4,4300621.0,10,10,5,3,0,2,0,1,0,0,0,0,1,1,13.30919604,52.51166055,2,0.5,08 to 12
12,12400721.0,4,14,7,3,3,6,0,0,1,0,1,0,0,0,13.30314311,52.64161311,2,0.0,12 to 16
7,7501133.0,9,11,2,3,8,7,0,0,0,0,0,0,1,0,13.37715154,52.43242476,1,0.0,08 to 12
1,1200624.0,11,16,5,3,2,6,2,0,1,0,1,0,0,1,13.36337553,52.53591793,2,0.0,16 to 20
12,12601031.0,6,14,4,3,2,2,0,0,1,0,1,0,0,0,13.33233326,52.5985259,2,0.0,12 to 16
4,4200310.0,8,11,1,2,5,2,0,1,1,0,0,0,0,0,13.27580244,52.50971341,2,0.5,08 to 12
2,2500729.0,6,15,3,3,6,4,0,0,0,1,0,0,1,0,13.4705667,52.51405899,2,0.0,12 to 16
6,6400737.0,4,19,6,3,0,1,1,0,0,0,1,0,0,0,13.19354965,52.42117243,1,0.0,16 to 20
3,3701660.0,10,16,2,3,3,6,0,0,1,0,1,0,0,1,13.43156674,52.53472011,2,0.0,16 to 20
9,9200613.0,12,12,7,3,2,6,0,0,1,0,0,0,0,0,13.51170499,52.45510763,1,0.0,12 to 16
4,4400727.0,8,13,3,3,2,6,0,0,1,0,0,0,0,0,13.2997676,52.48826207,1,0.0,12 to 16
4,4300414.0,7,9,5,3,0,7,0,1,0,1,0,0,0,0,13.29417657,52.51086998,2,0.5,08 to 12
11,11300722.0,5,14,3,3,6,7,0,0,0,1,0,0,1,0,13.47945108,52.51330707,2,0.0,12 to 16
7,7200308.0,10,0,6,2,9,1,2,0,1,0,0,0,0,0,13.34357523,52.4784035,1,0.0,00 to 04
1,1100310.0,4,17,6,3,2,6,0,0,1,0,0,0,0,0,13.40581801,52.52064422,1,0.0,16 to 20
4,4400725.0,9,19,4,3,2,6,1,0,1,0,0,0,0,0,13.28156846,52.49872074,1,0.0,16 to 20
7,7501133.0,11,18,2,3,2,6,2,0,1,0,0,0,0,1,13.3871618,52.43892215,1,0.0,16 to 20
11,11300722.0,5,11,2,3,2,6,0,0,1,0,0,0,0,1,13.47901532,52.5133538,1,0.0,08 to 12
7,7100205.0,8,14,2,3,1,5,0,1,1,0,0,0,0,0,13.36111978,52.49493779,2,0.5,12 to 16
2,2400522.0,6,15,4,2,6,4,0,0,1,1,0,0,0,0,13.44253494,52.51688992,2,0.0,12 to 16
4,4100101.0,5,15,5,3,2,6,0,0,1,0,0,0,0,0,13.28598233,52.53198577,1,0.0,12 to 16
6,6300527.0,4,15,6,2,5,2,0,0,1,0,0,0,0,0,13.28263625,52.44174293,1,0.0,12 to 16
3,3701657.0,9,9,4,3,2,6,0,1,1,0,0,0,0,0,13.43212507,52.53636857,2,0.5,08 to 12
2,2500727.0,12,19,5,3,5,2,2,1,1,0,0,0,0,1,13.45375173,52.51590121,2,0.5,16 to 20
12,12500928.0,8,8,4,3,5,2,0,1,1,0,0,0,0,0,13.31888786,52.61081317,2,0.5,08 to 12
6,6400735.0,6,16,6,3,0,5,0,1,1,0,0,0,0,1,13.15462097,52.41895174,2,0.5,16 to 20
1,1100205.0,10,17,7,3,2,6,0,0,1,0,0,0,0,0,13.37856689,52.50964109,1,0.0,16 to 20
2,2500727.0,4,13,5,2,3,6,0,1,0,0,0,0,0,0,13.45683238,52.51544346,1,1.0,12 to 16
7,7501030.0,11,12,4,2,3,6,0,1,1,0,0,0,0,0,13.38703199,52.44071678,2,0.5,12 to 16
6,6300629.0,9,15,3,3,5,3,0,0,1,0,1,0,0,0,13.3050046,52.44977138,2,0.0,12 to 16
1,1100104.0,8,14,2,2,2,6,0,0,0,0,1,0,1,0,13.36437795,52.50156531,2,0.0,12 to 16
1,1300836.0,4,17,5,3,2,6,0,0,1,0,0,0,0,0,13.36844761,52.53880436,1,0.0,16 to 20
2,2500727.0,10,21,6,3,5,2,2,1,1,0,0,0,0,1,13.46001336,52.51512261,2,0.5,20 to 24
1,1100205.0,8,12,4,3,3,6,0,1,0,0,0,1,0,0,13.38613382,52.51012917,2,0.5,12 to 16
7,7400823.0,7,12,4,3,3,6,0,0,1,0,1,0,0,1,13.37761173,52.46998726,2,0.0,12 to 16
2,2500727.0,6,6,6,3,5,2,0,1,0,0,0,0,1,1,13.45716764,52.51556449,2,0.5,04 to 08
9,9100306.0,11,13,5,3,3,6,0,0,1,0,1,0,0,0,13.48047226,52.4423656,2,0.0,12 to 16
3,3601449.0,4,16,5,3,5,2,0,1,1,0,0,0,0,0,13.43900519,52.54109732,2,0.5,16 to 20
1,1100310.0,9,14,5,3,5,3,0,1,1,0,0,0,0,0,13.41249547,52.51914733,2,0.5,12 to 16
1,1100102.0,11,11,2,3,5,3,0,0,1,0,0,0,0,0,13.37201659,52.5051321,1,0.0,08 to 12
7,7400721.0,6,16,2,3,2,6,0,0,1,0,0,0,0,0,13.38558429,52.4728514,1,0.0,16 to 20
10,10300733.0,4,15,5,3,2,2,0,0,1,0,0,0,0,0,13.56360558,52.5080513,1,0.0,12 to 16
3,3701660.0,9,8,5,2,5,2,0,1,0,0,0,0,0,0,13.42763285,52.53134359,1,1.0,08 to 12
9,9100101.0,7,12,6,3,0,6,0,0,0,0,0,0,1,0,13.45858092,52.49250912,1,0.0,12 to 16
12,12400723.0,4,12,5,3,0,1,0,1,0,0,0,0,0,0,13.31731205,52.6160845,1,1.0,12 to 16
3,3701657.0,10,13,5,3,5,2,0,1,1,0,0,0,0,0,13.42857536,52.53758663,2,0.5,12 to 16
7,7601442.0,12,14,3,3,1,5,0,0,1,0,0,0,1,1,13.40224926,52.41232604,2,0.0,12 to 16
